Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 01/01  11:00:00,790470907.6562332,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,30449053.910372154,28956.42295397888,0.0,16624726.021227677,16552726.021227677,72000.0 
 01/01  12:00:00,816549290.979521,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,56537011.6641328,19381.99248125981,0.0,22644549.28633187,6944314.255620122,15700235.030711744 
 01/01  13:00:00,808778918.1928623,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,48775884.397301819,10136.472653417162,0.0,7885214.26420662,0.0,7885214.26420662 
 01/01  14:00:00,836658500.0993507,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,76650383.1580731,15219.618370560782,0.0,15717365.268342903,0.0,15717365.268342903 
 01/01  15:00:00,959567130.7339957,0.0,14996148.757418685,89713308.72273873,0.0,538279852.336432,131999736.26373624,60657384.24320972,65468496.49787383,58452203.912586618,7885917.916409846,0.0,7885917.916409846 
 01/01  16:00:00,896698963.2806367,0.0,21480281.42885367,89713308.72273873,0.0,538279852.336432,131999736.26373624,30881127.357645498,45376521.22950618,38968135.94172441,7880023.760950604,0.0,7880023.760950604 
 01/01  17:00:00,966756509.1241728,0.0,0.0,89713308.72273873,30757200.0,538279852.336432,307999384.6153846,0.0,6763.449617523744,0.0,7880030.434584553,0.0,7880030.434584553 
 01/01  18:00:00,1252542240.7261923,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,439999120.8791207,0.0,6758.787900734542,0.0,7879572.54742888,0.0,7879572.54742888 
 01/01  19:00:00,1253849495.9897855,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,439999120.8791207,1304144.0642464113,9869.987247323636,0.0,2420283.6317506728,2348283.6317506728,72000.0 
 01/01  20:00:00,1169772082.6638458,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,351999296.7032966,5216576.256985644,19848.644392748054,0.0,17801466.0181541,9921422.658798438,7880043.35935566 
 01/01  21:00:00,1169779419.5028637,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,351999296.7032966,5216576.256985644,27185.4834107501,0.0,23482209.727066883,15601927.800304747,7880281.926762136 
 01/01  22:00:00,1081790010.9088548,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,263999472.52747248,5216576.256985644,37601.06522588646,0.0,35550596.29737644,19844593.786709917,15706002.51066652 
 01/01  23:00:00,995099584.4413768,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,6520720.321232054,42854.709325632335,0.0,28132631.65252041,28060631.65252041,72000.0 
 01/01  24:00:00,905802323.1059679,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,5216576.256985644,49561.61398724477,0.0,41343432.995227199,33463329.150199914,7880103.845027284 
 01/02  01:00:00,1042539157.721859,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,6520720.321232054,55546.80806630277,0.0,44864934.3118384,36982271.109297599,7882663.202540802 
 01/02  02:00:00,1041234228.5988369,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,5216576.256985644,54761.749290641135,0.0,44498150.74724878,36616611.46528404,7881539.281964736 
 01/02  03:00:00,1042559676.4318888,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,6520720.321232054,76065.51809636198,0.0,61498816.81022303,53615612.57786264,7883204.2323603839 
 01/02  04:00:00,1041261806.3299486,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,5216576.256985644,82339.48040241508,0.0,66217009.32296489,58333767.843118328,7883241.479846571 
 01/02  05:00:00,1086584660.5135713,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,6520720.321232054,101137.5118665847,0.0,80329943.93500538,72447285.87463479,7882658.060370596 
 01/02  06:00:00,1262987749.5564132,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,5216576.256985644,95237.72039213462,0.0,78882542.90551466,63171676.11945557,15710866.786059093 
 01/02  07:00:00,1549587930.2612038,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,351999296.7032966,103907369.5922554,12004976.738265064,0.0,3978630101.0121138,3970741495.101307,7888605.910806932 
 01/02  08:00:00,1869942364.3531175,0.0,0.0,538279852.336432,61514400.0,717706469.7819098,439999120.8791207,103907369.5922554,8535151.763399004,0.0,3308537445.6715428,3277058291.1304976,31479154.541045358 
 01/02  09:00:00,3776154815.644162,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,2569211.1541928669,0.0,1341617376.862223,1286241264.8397577,55376112.022465329 
 01/02  10:00:00,3642801263.0787165,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,1215394.8524829217,0.0,774329738.8242829,718895109.7019928,55434629.12229001 
 01/02  11:00:00,3702739170.976158,0.0,28987612.967552663,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103925103.89038407,110727263.98158121,97420339.85431104,580164222.5003736,524716743.3447113,55447479.155662339 
 01/02  12:00:00,3797871590.6623528,0.0,73572259.98967165,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,107683062.99488519,138033009.57029406,116904407.82517325,533511396.3734494,462019744.294685,71491652.07876447 
 01/02  13:00:00,3631577161.3527266,0.0,80314581.07202254,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,113994347.45870272,138111592.15997584,116904407.82517325,578268744.3019886,498537766.527418,79730977.77457057 
 01/02  14:00:00,3807366719.5648787,0.0,80351745.89950925,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,110720305.72752132,137711409.83034549,116904407.82517325,293326608.8278006,213689886.14608444,79636722.68171618 
 01/02  15:00:00,3709815356.350052,0.0,31506713.50065872,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,109107797.26821077,110101655.44454207,97420339.85431104,190375777.2980615,142931510.20389096,47444267.094170529 
 01/02  16:00:00,3677226744.3971779,0.0,6747744.574106295,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104748532.48189068,106631277.2045405,97420339.85431104,222397169.51585765,174961049.48586006,47436120.02999757 
 01/02  17:00:00,3714318668.6102545,0.0,765414.4158950042,1614839557.0092962,30757200.0,1614839557.0092962,307999384.6153846,103907369.5922554,21726117.99726409,19484067.970862207,499064103.2311133,428063387.3628343,71000715.86827915 
 01/02  18:00:00,3420788120.9323208,0.0,0.0,1255986322.1183415,184543200.0,1435412939.5638197,439999120.8791207,103907369.5922554,939168.7787825926,0.0,707555350.5575549,675586914.0625191,31968436.49503574 
 01/02  19:00:00,2703469474.598967,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,1326992.2273394282,0.0,960454228.3060763,928953357.4339045,31500870.872171727 
 01/02  20:00:00,2615610434.9175336,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,1467776.7217301375,0.0,1031471844.9153521,1007879880.3482313,23591964.56712104 
 01/02  21:00:00,2077848986.3126217,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,1986180.4532500893,0.0,1311734478.1932674,1288124497.2076669,23609980.985600145 
 01/02  22:00:00,1990072952.1136306,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,2209970.4300828285,0.0,1394883059.204746,1379171928.3455756,15711130.859170475 
 01/02  23:00:00,1257684387.9851354,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8452.406100053522,0.0,7882926.377812689,0.0,7882926.377812689 
 01/02  24:00:00,1079971256.8708389,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8454.190366122917,0.0,7883195.87449459,0.0,7883195.87449459 
 01/03  01:00:00,1035971346.794223,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8456.201662300744,0.0,7882387.7470647259,0.0,7882387.7470647259 
 01/03  02:00:00,1035971346.8203118,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8456.22775129189,0.0,7882663.130050827,0.0,7882663.130050827 
 01/03  03:00:00,1035971347.4216567,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8456.829096219059,0.0,7882936.819803666,0.0,7882936.819803666 
 01/03  04:00:00,1035971348.1079357,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8457.515375147113,0.0,7883209.952373507,0.0,7883209.952373507 
 01/03  05:00:00,1079971260.2397485,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8457.559275740696,0.0,7882398.416976811,0.0,7882398.416976811 
 01/03  06:00:00,1257689466.2096503,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,13530.630615048693,0.0,15711599.994482482,0.0,15711599.994482482 
 01/03  07:00:00,1541863283.8572787,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,351999296.7032966,103907369.5922554,4280330.334339585,0.0,2071535957.5714844,2063646911.8117974,7889045.759686921 
 01/03  08:00:00,1864589197.774883,0.0,0.0,538279852.336432,61514400.0,717706469.7819098,439999120.8791207,103907369.5922554,3181985.185164868,0.0,1739131325.7411578,1707653003.2170196,31478322.524138005 
 01/03  09:00:00,3774650270.708683,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,1064666.2187136387,0.0,718797355.2635622,663422155.7318879,55375199.531674448 
 01/03  10:00:00,3819847060.651278,0.0,13219381.562907197,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,87105538.97868899,77936271.88344883,365478663.5457214,310045153.27687159,55433510.26884992 
 01/03  11:00:00,3683465427.2456037,0.0,12788470.214623394,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,107670397.30208452,97420339.85431104,291556625.5559976,236110736.44200356,55445889.11399403 
 01/03  12:00:00,3787694487.255747,0.0,67721458.20120992,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104489724.70509504,136900046.2419393,116904407.82517325,284945413.45861247,213453816.84754286,71491596.61106962 
 01/03  13:00:00,3715595641.7655508,0.0,159875737.4295976,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,109861749.19359598,146701514.4803324,116904407.82517325,310209978.43221679,230472935.94692955,79737042.4852872 
 01/03  14:00:00,3940435066.1438314,0.0,198244787.26588477,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,113998641.22007689,149608379.55036805,116904407.82517325,142490339.569153,62852852.270262118,79637487.2988909 
 01/03  15:00:00,3940459797.8292605,0.0,202445860.4997698,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,108727296.67771034,150703382.54427815,116904407.82517325,89332151.29047503,41887477.75914671,47444673.53132831 
 01/03  16:00:00,3851980724.736679,0.0,126165114.34408804,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104056335.77146928,143176016.51361946,116904407.82517325,121641309.63039118,74204338.4315491,47436971.19884209 
 01/03  17:00:00,3998032664.9071609,0.0,71144284.13209434,1614839557.0092962,30757200.0,1614839557.0092962,307999384.6153846,103907369.5922554,137640904.72366045,116904407.82517325,286996203.39535227,215579598.95757029,71416604.43778196 
 01/03  18:00:00,3709185302.9353849,0.0,39187839.01056903,1255986322.1183415,184543200.0,1435412939.5638197,439999120.8791207,103907369.5922554,133244103.94610544,116904407.82517325,422114527.93459597,390557273.481956,31557254.452639898 
 01/03  19:00:00,2910409480.5293476,0.0,4233025.358789087,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,106613632.94461943,97420339.85431104,744643863.8085784,713142447.2834438,31501416.525134528 
 01/03  20:00:00,2655742099.054058,0.0,436.2876415359921,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,22114936.599750289,19484067.970862207,852760269.2105564,829167884.531068,23592384.67948866 
 01/03  21:00:00,2077514439.2674852,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,1651633.4081132697,0.0,1140848977.5871104,1109394693.4403387,31454284.146771879 
 01/03  22:00:00,1989718745.1111823,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,1855763.4276344637,0.0,1203689889.295673,1195798819.410465,7891069.885207965 
 01/03  23:00:00,1257684390.6539317,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8455.07489653643,0.0,7883054.405721551,0.0,7883054.405721551 
 01/03  24:00:00,1079971259.2582434,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8456.577770456548,0.0,7882244.6810361309,0.0,7882244.6810361309 
 01/04  01:00:00,1035971348.6491096,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8458.056549126351,0.0,7882522.771982427,0.0,7882522.771982427 
 01/04  02:00:00,1035971349.1561492,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8458.563588601195,0.0,7882802.860353849,0.0,7882802.860353849 
 01/04  03:00:00,1035971349.8449299,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8459.252369313357,0.0,7883080.559410558,0.0,7883080.559410558 
 01/04  04:00:00,1035971350.431076,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8459.838515584874,0.0,7882273.801681044,0.0,7882273.801681044 
 01/04  05:00:00,1079971262.3091186,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8459.628645665822,0.0,7882549.461390272,0.0,7882549.461390272 
 01/04  06:00:00,1257689468.9491528,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,13533.370117421273,0.0,15711927.783278915,0.0,15711927.783278915 
 01/04  07:00:00,1542562146.5732358,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,351999296.7032966,103907369.5922554,4979193.050296667,0.0,2228145856.8392198,2220256644.047987,7889212.791232825 
 01/04  08:00:00,1895696685.2877627,0.0,0.0,538279852.336432,92271600.0,717706469.7819098,439999120.8791207,103907369.5922554,3532272.69804455,0.0,1844876127.3686393,1813396996.4792343,31479130.88940486 
 01/04  09:00:00,3775048140.42691,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,1462535.9369400796,0.0,961290735.9963043,905913830.687031,55376905.30927339 
 01/04  10:00:00,3642724080.6127197,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,1138212.386485839,0.0,825133443.2468561,769705438.976203,55428004.27065326 
 01/04  11:00:00,3466366452.1011116,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,780232.2265258553,0.0,587028888.7879615,531576745.829779,55452142.95818246 
 01/04  12:00:00,3466110264.7496826,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,524044.87509778377,0.0,407264676.3247233,335772466.0546247,71492210.27009857 
 01/04  13:00:00,3286696924.4771797,0.0,0.0,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,103907369.5922554,537322.048071619,0.0,414999970.5511519,335269556.53989836,79730414.01125369 
 01/04  14:00:00,3467304160.893312,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,105344468.44276424,280842.168218349,0.0,227946369.0420786,148306301.20039467,79640067.84168397 
 01/04  15:00:00,3465828789.696669,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,242569.82208413149,0.0,197934059.541679,150486128.06539128,47447931.47628775 
 01/04  16:00:00,3465904286.8611719,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,318066.9865864216,0.0,263904280.1576371,216464162.6558776,47440117.501759517 
 01/04  17:00:00,3672946346.8849766,0.0,0.0,1614839557.0092962,30757200.0,1614839557.0092962,307999384.6153846,103907369.5922554,603278.6587433062,0.0,496522604.63624,425111726.6862645,71410877.94997549 
 01/04  18:00:00,3420786804.5672819,0.0,0.0,1255986322.1183415,184543200.0,1435412939.5638197,439999120.8791207,103907369.5922554,937852.4137442123,0.0,716580399.1618147,685020991.9217516,31559407.24006309 
 01/04  19:00:00,2703527589.981042,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,1385107.6094140984,0.0,997335098.0992324,965831508.4546558,31503589.6445767 
 01/04  20:00:00,2615677230.75992,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,1534572.5641167623,0.0,1055979063.0870457,1032385026.3965974,23594036.69044849 
 01/04  21:00:00,2077836491.2827025,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,1973685.4233306284,0.0,1287215635.0237816,1255762518.6132162,31453116.41056516 
 01/04  22:00:00,1990003166.7890745,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,2140185.1055267758,0.0,1325739522.7577186,1317847893.060833,7891629.696885438 
 01/04  23:00:00,1257684394.268127,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8458.689091648343,0.0,7883094.529990683,0.0,7883094.529990683 
 01/04  24:00:00,1079971261.1051899,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8458.42471699312,0.0,7882802.424546109,0.0,7882802.424546109 
 01/05  01:00:00,1035971351.8748506,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8461.282290175901,0.0,7883086.3552272799,0.0,7883086.3552272799 
 01/05  02:00:00,1035971352.4739014,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8461.881340961141,0.0,7882285.3228026679,0.0,7882285.3228026679 
 01/05  03:00:00,1035971352.2806271,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8461.688066462699,0.0,7882565.458787009,0.0,7882565.458787009 
 01/05  04:00:00,1035971352.8873307,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8462.29477007369,0.0,7882846.849170182,0.0,7882846.849170182 
 01/05  05:00:00,1079971264.9960459,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8462.31557298293,0.0,15693452.25132538,0.0,15693452.25132538 
 01/05  06:00:00,1257689465.2880963,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,13529.70906085855,0.0,7891105.113370056,0.0,7891105.113370056 
 01/05  07:00:00,1543414102.5324379,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,351999296.7032966,103907369.5922554,5831149.009498849,0.0,2417157964.41858,2401452847.29846,15705117.120120079 
 01/05  08:00:00,1896185788.0771735,0.0,0.0,538279852.336432,92271600.0,717706469.7819098,439999120.8791207,103907369.5922554,4021375.487455233,0.0,1978934215.5273176,1955309565.192579,23624650.334738785 
 01/05  09:00:00,3775103603.253202,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,1517998.763232193,0.0,968649340.3306815,913282786.6951842,55366553.63549706 
 01/05  10:00:00,3642537010.9735386,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,951142.7473050339,0.0,687515273.7337982,632085416.350666,55429857.38313214 
 01/05  11:00:00,3466212739.148951,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,626519.27436555,0.0,463477698.50444117,408030269.95706328,55447428.547377858 
 01/05  12:00:00,3468008147.1330416,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,105714423.20720676,614873.6435045914,0.0,468992120.0155873,397492269.12559077,71499850.88999659 
 01/05  13:00:00,3296174391.051282,0.0,0.0,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,113221859.37497539,700298.8394539147,0.0,530228342.7828269,450488505.0657572,79739837.71706964 
 01/05  14:00:00,3481083740.6968538,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,119079041.04797504,325849.36654833288,0.0,259934079.37135799,180282535.28929854,79651544.08205943 
 01/05  15:00:00,3497453444.088237,0.0,330.956027520481,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,114608738.13686893,21165524.713010465,0.0,169197499.9717258,121743925.65429408,47453574.317431729 
 01/05  16:00:00,3468427074.853707,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,106509459.6220878,238764.94928917368,0.0,202005863.2050248,146677460.72891293,55328402.47611192 
 01/05  17:00:00,3672759214.1264846,0.0,0.0,1614839557.0092962,30757200.0,1614839557.0092962,307999384.6153846,103907369.5922554,416145.9002511874,0.0,336333237.958508,272847208.4019123,63486029.556595798 
 01/05  18:00:00,3420551609.3243105,0.0,0.0,1255986322.1183415,184543200.0,1435412939.5638197,439999120.8791207,103907369.5922554,702657.1707728376,0.0,551721692.6094169,512293281.2010111,39428411.40840572 
 01/05  19:00:00,2703314329.942382,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,1171847.5707542508,0.0,866958764.451843,835459375.6058023,31499388.846040586 
 01/05  20:00:00,2615490009.514284,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,1347351.3184801152,0.0,958403886.2828021,934816494.276872,23587392.0059302 
 01/05  21:00:00,2077701089.2866708,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,1838283.4272992479,0.0,1224027578.431556,1200421009.5719195,23606568.859636316 
 01/05  22:00:00,1989919400.7305344,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,2056419.046986662,0.0,1295804054.5918945,1287913040.7629619,7891013.82893261 
 01/05  23:00:00,1257684397.8281008,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8462.249065208413,0.0,7883167.472253778,0.0,7883167.472253778 
 01/05  24:00:00,1079971264.6457747,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8461.965301722837,0.0,7882751.8739578439,0.0,7882751.8739578439 
 01/06  01:00:00,1035971355.3548153,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8464.76225464814,0.0,7883037.843001058,0.0,7883037.843001058 
 01/06  02:00:00,1035971353.7540307,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8463.161470024048,0.0,15693850.50080264,0.0,15693850.50080264 
 01/06  03:00:00,1035971353.6854866,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8463.09292605291,0.0,7882809.37455703,0.0,7882809.37455703 
 01/06  04:00:00,1035971354.3114274,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8463.718866884783,0.0,7883094.527111944,0.0,7883094.527111944 
 01/06  05:00:00,1079971266.56229,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8463.881817257477,0.0,7882294.194783421,0.0,7882294.194783421 
 01/06  06:00:00,1257689466.0860244,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,13530.50698915652,0.0,7892169.615464788,0.0,7892169.615464788 
 01/06  07:00:00,1542879395.2992137,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,351999296.7032966,103907369.5922554,5296441.776274583,0.0,2315238428.430801,2299532175.835394,15706252.595406622 
 01/06  08:00:00,1896009693.4665158,0.0,0.0,538279852.336432,92271600.0,717706469.7819098,439999120.8791207,103907369.5922554,3845280.8767979487,0.0,1928933448.7639113,1905309280.401361,23624168.362550208 
 01/06  09:00:00,3774847143.914349,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,1261539.4243794417,0.0,817699485.0484358,762337109.9486835,55362375.09975222 
 01/06  10:00:00,3642361280.246119,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,775412.019885642,0.0,546824648.6071488,491397665.76804175,55426982.83910712 
 01/06  11:00:00,3466319807.800429,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,733587.925844094,0.0,533943083.69250348,478495630.52161946,55447453.17088416 
 01/06  12:00:00,3466302744.1131799,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,716524.2385945411,0.0,541071696.8461872,469580815.53860828,71490881.30757901 
 01/06  13:00:00,3287301639.045937,0.0,0.0,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,104383163.86458454,666242.3444999756,0.0,503026557.90182009,423295669.77047529,79730888.13134483 
 01/06  14:00:00,3469641988.7344539,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,107622847.11975828,340291.3323656024,0.0,271740550.8789702,192096173.71167506,79644377.16729515 
 01/06  15:00:00,3468650986.242148,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,106733889.20180753,238246.7580102799,0.0,198915259.17493169,143567724.54544098,55347534.629490699 
 01/06  16:00:00,3465926075.9821445,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103992134.5408159,255091.15899910127,0.0,206513125.3566585,159088026.58289955,47425098.77375893 
 01/06  17:00:00,3642124755.501585,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,538887.2753517734,0.0,431775976.6512762,368292454.158646,63483522.492630209 
 01/06  18:00:00,3420758017.9028398,0.0,0.0,1255986322.1183415,184543200.0,1435412939.5638197,439999120.8791207,103907369.5922554,909065.7493023614,0.0,702164347.2342262,662733745.4600008,39430601.77422542 
 01/06  19:00:00,2703525174.708103,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,1382692.3364750988,0.0,999918980.3507567,968421917.9377391,31497062.41301735 
 01/06  20:00:00,2615672093.8933637,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,1529435.6975599549,0.0,1057035062.9967523,1033443252.2738154,23591810.722936959 
 01/06  21:00:00,2077900990.0823346,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,2038184.2229627902,0.0,1318890633.9715105,1295279490.408957,23611143.56255338 
 01/06  22:00:00,1990057292.782978,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,2194311.0994303368,0.0,1359653531.76691,1343943486.6956146,15710045.071295692 
 01/06  23:00:00,1257684400.5042597,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8464.925224412491,0.0,7883142.428878977,0.0,7883142.428878977 
 01/06  24:00:00,1079971266.293141,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8463.612668106309,0.0,7882340.877721092,0.0,7882340.877721092 
 01/07  01:00:00,856544736.3240979,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8463.177015160238,0.0,7882634.223724054,0.0,7882634.223724054 
